-3556,336 C1; -218,3228 C2; 29281,26 X6;
-3556,375 C1; -218,1259 C2; 29281,22 X6;
-3556,414 C1; -217,9306 C2; 29281,18 X6;
-3556,453 C1; -217,7353 C2; 29281,14 X6;
-3556,492 C1; -217,54 C2; 29281,1 X6;
-3556,531 C1; -217,3447 C2; 29281,07 X6;
-3556,57 C1; -217,1494 C2; 29281,03 X6;
-3556,609 C1; -216,9541 C2; 29280,99 X6;
-3556,649 C1; -216,7572 C2; 29280,95 X6;
-3556,688 C1; -216,5619 C2; 29280,92 X6;
-3556,727 C1; -216,3666 C2; 29280,88 X6;
-3556,766 C1; -216,1713 C2; 29280,84 X6;
-3556,805 C1; -215,976 C2; 29280,8 X6;
-3556,844 C1; -215,7807 C2; 29280,76 X6;
-3556,883 C1; -215,5853 C2; 29280,73 X6;
-3556,922 C1; -215,3885 C2; 29280,69 X6;
-3556,962 C1; -215,1932 C2; 29280,65 X6;
-3557,001 C1; -214,9979 C2; 29280,61 X6;
-3557,04 C1; -214,8026 C2; 29280,58 X6;
-3557,079 C1; -214,6073 C2; 29280,54 X6;
-3557,118 C1; -214,4119 C2; 29280,5 X6;
-3557,157 C1; -214,2166 C2; 29280,46 X6;
-3557,196 C1; -214,0198 C2; 29280,43 X6;
-3557,235 C1; -213,8245 C2; 29280,39 X6;
-3557,274 C1; -213,6292 C2; 29280,35 X6;
-3557,313 C1; -213,4339 C2; 29280,31 X6;
-3557,352 C1; -213,2385 C2; 29280,28 X6;
-3557,391 C1; -213,0432 C2; 29280,24 X6;
-3557,431 C1; -212,8479 C2; 29280,2 X6;
-3557,47 C1; -212,6511 C2; 29280,17 X6;
-3557,509 C1; -212,4558 C2; 29280,13 X6;
-3557,548 C1; -212,2604 C2; 29280,09 X6;
-3557,587 C1; -212,0651 C2; 29280,06 X6;
-3557,626 C1; -211,8698 C2; 29280,02 X6;
-3557,665 C1; -211,6745 C2; 29279,98 X6;
-3557,705 C1; -211,4777 C2; 29279,94 X6;
-3557,744 C1; -211,2824 C2; 29279,91 X6;
-3557,783 C1; -211,087 C2; 29279,87 X6;
-3557,822 C1; -210,8917 C2; 29279,83 X6;
-3557,861 C1; -210,6964 C2; 29279,8 X6;
-3557,9 C1; -210,5011 C2; 29279,76 X6;
-3557,939 C1; -210,3058 C2; 29279,72 X6;
-3557,978 C1; -210,109 C2; 29279,69 X6;
-3558,017 C1; -209,9136 C2; 29279,65 X6;
-3558,057 C1; -209,7183 C2; 29279,61 X6;
-3558,096 C1; -209,523 C2; 29279,58 X6;
-3558,135 C1; -209,3277 C2; 29279,54 X6;
-3558,174 C1; -209,1324 C2; 29279,5 X6;
-3558,213 C1; -208,9356 C2; 29279,47 X6;
-3558,252 C1; -208,7402 C2; 29279,43 X6;
-3558,291 C1; -208,5449 C2; 29279,39 X6;
-3558,33 C1; -208,3496 C2; 29279,36 X6;
-3558,369 C1; -208,1543 C2; 29279,32 X6;
-3558,408 C1; -207,959 C2; 29279,29 X6;
-3558,447 C1; -207,7637 C2; 29279,25 X6;
-3558,487 C1; -207,5668 C2; 29279,21 X6;
-3558,526 C1; -207,3715 C2; 29279,18 X6;
-3558,565 C1; -207,1762 C2; 29279,14 X6;
-3558,604 C1; -206,9809 C2; 29279,1 X6;
-3558,643 C1; -206,7856 C2; 29279,07 X6;
-3558,682 C1; -206,5903 C2; 29279,03 X6;
-3558,721 C1; -206,3934 C2; 29279,0 X6;
-3558,76 C1; -206,1981 C2; 29278,96 X6;
-3558,799 C1; -206,0028 C2; 29278,93 X6;
-3558,839 C1; -205,8075 C2; 29278,89 X6;
-3558,878 C1; -205,6122 C2; 29278,85 X6;
-3558,917 C1; -205,4169 C2; 29278,82 X6;
-3558,956 C1; -205,22 C2; 29278,78 X6;
-3558,995 C1; -205,0247 C2; 29278,74 X6;
-3559,034 C1; -204,8294 C2; 29278,71 X6;
-3559,073 C1; -204,6341 C2; 29278,67 X6;
-3559,112 C1; -204,4388 C2; 29278,64 X6;
-3559,151 C1; -204,2435 C2; 29278,6 X6;
-3559,191 C1; -204,0466 C2; 29278,57 X6;
-3559,23 C1; -203,8513 C2; 29278,53 X6;
-3559,269 C1; -203,656 C2; 29278,5 X6;
-3559,308 C1; -203,4607 C2; 29278,46 X6;
-3559,347 C1; -203,2654 C2; 29278,42 X6;
-3559,386 C1; -203,0701 C2; 29278,39 X6;
-3559,425 C1; -202,8748 C2; 29278,35 X6;
-3559,464 C1; -202,6779 C2; 29278,32 X6;
-3559,504 C1; -202,4826 C2; 29278,28 X6;
-3559,543 C1; -202,2873 C2; 29278,25 X6;
-3559,582 C1; -202,092 C2; 29278,21 X6;
-3559,621 C1; -201,8967 C2; 29278,18 X6;
-3559,66 C1; -201,6998 C2; 29278,14 X6;
-3559,699 C1; -201,5045 C2; 29278,11 X6;
-3559,738 C1; -201,3092 C2; 29278,07 X6;
-3559,777 C1; -201,1139 C2; 29278,04 X6;
-3559,817 C1; -200,9186 C2; 29278,0 X6;
-3559,856 C1; -200,7233 C2; 29277,97 X6;
-3559,895 C1; -200,5264 C2; 29277,93 X6;
-3559,934 C1; -200,3311 C2; 29277,9 X6;
-3559,973 C1; -200,1358 C2; 29277,86 X6;
-3560,012 C1; -199,9405 C2; 29277,83 X6;
-3560,051 C1; -199,7452 C2; 29277,79 X6;
-3560,09 C1; -199,5499 C2; 29277,76 X6;
-3560,13 C1; -199,353 C2; 29277,72 X6;
-3560,169 C1; -199,1577 C2; 29277,69 X6;
-3560,208 C1; -198,9624 C2; 29277,65 X6;
-3560,247 C1; -198,7671 C2; 29277,62 X6;
-3560,286 C1; -198,5718 C2; 29277,58 X6;
-3560,325 C1; -198,3765 C2; 29277,55 X6;
-3560,364 C1; -198,1796 C2; 29277,51 X6;
-3560,403 C1; -197,9843 C2; 29277,48 X6;
-3560,442 C1; -197,789 C2; 29277,44 X6;
-3560,481 C1; -197,5937 C2; 29277,41 X6;
-3560,52 C1; -197,3984 C2; 29277,37 X6;
-3560,559 C1; -197,2031 C2; 29277,34 X6;
-3560,599 C1; -197,0062 C2; 29277,31 X6;
-3560,638 C1; -196,8109 C2; 29277,27 X6;
-3560,677 C1; -196,6156 C2; 29277,24 X6;
-3560,716 C1; -196,4203 C2; 29277,2 X6;
-3560,755 C1; -196,225 C2; 29277,17 X6;
-3560,795 C1; -196,0281 C2; 29277,13 X6;
-3560,834 C1; -195,8328 C2; 29277,1 X6;
-3560,873 C1; -195,6375 C2; 29277,07 X6;
-3560,912 C1; -195,4422 C2; 29277,03 X6;
-3560,951 C1; -195,2469 C2; 29277,0 X6;
-3560,99 C1; -195,0516 C2; 29276,96 X6;
-3561,029 C1; -194,8547 C2; 29276,93 X6;
-3561,068 C1; -194,6594 C2; 29276,9 X6;
-3561,107 C1; -194,4641 C2; 29276,86 X6;
-3561,146 C1; -194,2688 C2; 29276,83 X6;
-3561,185 C1; -194,0735 C2; 29276,8 X6;
-3561,225 C1; -193,8767 C2; 29276,76 X6;
-3561,264 C1; -193,6813 C2; 29276,73 X6;
-3561,303 C1; -193,486 C2; 29276,69 X6;
-3561,342 C1; -193,2907 C2; 29276,66 X6;
-3561,381 C1; -193,0954 C2; 29276,62 X6;
-3561,42 C1; -192,9001 C2; 29276,59 X6;
-3561,46 C1; -192,7033 C2; 29276,56 X6;
-3561,499 C1; -192,5079 C2; 29276,52 X6;
-3561,538 C1; -192,3126 C2; 29276,49 X6;
-3561,577 C1; -192,1173 C2; 29276,46 X6;
-3561,616 C1; -191,922 C2; 29276,43 X6;
-3561,655 C1; -191,7252 C2; 29276,39 X6;
-3561,694 C1; -191,5299 C2; 29276,36 X6;
-3561,733 C1; -191,3345 C2; 29276,33 X6;
-3561,772 C1; -191,1392 C2; 29276,29 X6;
-3561,811 C1; -190,9439 C2; 29276,26 X6;
-3561,85 C1; -190,7486 C2; 29276,22 X6;
-3561,89 C1; -190,5518 C2; 29276,19 X6;
-3561,929 C1; -190,3565 C2; 29276,16 X6;
-3561,968 C1; -190,1611 C2; 29276,12 X6;
-3562,007 C1; -189,9658 C2; 29276,09 X6;
-3562,046 C1; -189,7705 C2; 29276,06 X6;
-3562,085 C1; -189,5737 C2; 29276,02 X6;
-3562,124 C1; -189,3784 C2; 29275,99 X6;
-3562,163 C1; -189,1831 C2; 29275,96 X6;
-3562,203 C1; -188,9877 C2; 29275,93 X6;
-3562,242 C1; -188,7924 C2; 29275,89 X6;
-3562,281 C1; -188,5956 C2; 29275,86 X6;
-3562,32 C1; -188,4003 C2; 29275,83 X6;
-3562,359 C1; -188,205 C2; 29275,79 X6;
-3562,398 C1; -188,0096 C2; 29275,76 X6;
-3562,437 C1; -187,8143 C2; 29275,73 X6;
-3562,477 C1; -187,6175 C2; 29275,69 X6;
-3562,516 C1; -187,4222 C2; 29275,66 X6;
-3562,555 C1; -187,2269 C2; 29275,63 X6;
-3562,594 C1; -187,0316 C2; 29275,6 X6;
-3562,633 C1; -186,8362 C2; 29275,57 X6;
-3562,672 C1; -186,6394 C2; 29275,53 X6;
-3562,711 C1; -186,4441 C2; 29275,5 X6;
-3562,75 C1; -186,2488 C2; 29275,47 X6;
-3562,789 C1; -186,0535 C2; 29275,43 X6;
-3562,828 C1; -185,8582 C2; 29275,4 X6;
-3562,868 C1; -185,6628 C2; 29275,37 X6;
-3562,907 C1; -185,466 C2; 29275,34 X6;
-3562,946 C1; -185,2707 C2; 29275,3 X6;
-3562,985 C1; -185,0754 C2; 29275,27 X6;
-3563,024 C1; -184,8801 C2; 29275,24 X6;
-3563,063 C1; -184,6848 C2; 29275,21 X6;
-3563,103 C1; -184,4879 C2; 29275,18 X6;
-3563,142 C1; -184,2926 C2; 29275,14 X6;
-3563,181 C1; -184,0973 C2; 29275,11 X6;
-3563,22 C1; -183,902 C2; 29275,08 X6;
-3563,259 C1; -183,7067 C2; 29275,05 X6;
-3563,298 C1; -183,5098 C2; 29275,02 X6;
-3563,337 C1; -183,3145 C2; 29274,98 X6;
-3563,376 C1; -183,1192 C2; 29274,95 X6;
-3563,415 C1; -182,9239 C2; 29274,92 X6;
-3563,454 C1; -182,7286 C2; 29274,89 X6;
-3563,494 C1; -182,5317 C2; 29274,85 X6;
-3563,533 C1; -182,3364 C2; 29274,82 X6;
-3563,572 C1; -182,1411 C2; 29274,79 X6;
-3563,611 C1; -181,9458 C2; 29274,76 X6;
-3563,65 C1; -181,7505 C2; 29274,73 X6;
-3563,689 C1; -181,5537 C2; 29274,7 X6;
-3563,728 C1; -181,3583 C2; 29274,67 X6;
-3563,767 C1; -181,163 C2; 29274,63 X6;
-3563,807 C1; -180,9677 C2; 29274,6 X6;
-3563,846 C1; -180,7724 C2; 29274,57 X6;
-3563,885 C1; -180,5756 C2; 29274,54 X6;
-3563,924 C1; -180,3803 C2; 29274,51 X6;
-3563,963 C1; -180,1849 C2; 29274,48 X6;
-3564,002 C1; -179,9896 C2; 29274,44 X6;
-3564,041 C1; -179,7943 C2; 29274,41 X6;
-3564,081 C1; -179,5975 C2; 29274,38 X6;
-3564,12 C1; -179,4022 C2; 29274,35 X6;
-3564,159 C1; -179,2069 C2; 29274,32 X6;
-3564,198 C1; -179,0115 C2; 29274,29 X6;
-3564,237 C1; -178,8147 C2; 29274,26 X6;
-3564,276 C1; -178,6194 C2; 29274,22 X6;
-3564,315 C1; -178,4241 C2; 29274,2 X6;
-3564,354 C1; -178,2288 C2; 29274,16 X6;
-3564,393 C1; -178,0335 C2; 29274,13 X6;
-3564,433 C1; -177,8366 C2; 29274,1 X6;
-3564,472 C1; -177,6413 C2; 29274,07 X6;
-3564,511 C1; -177,446 C2; 29274,04 X6;
-3564,55 C1; -177,2507 C2; 29274,01 X6;
-3564,589 C1; -177,0554 C2; 29273,98 X6;
-3564,629 C1; -176,8585 C2; 29273,95 X6;
-3564,668 C1; -176,6632 C2; 29273,92 X6;
-3564,707 C1; -176,4679 C2; 29273,89 X6;
-3564,746 C1; -176,2726 C2; 29273,85 X6;
-3564,785 C1; -176,0773 C2; 29273,83 X6;
-3564,824 C1; -175,8804 C2; 29273,79 X6;
-3564,863 C1; -175,6851 C2; 29273,76 X6;
-3564,902 C1; -175,4898 C2; 29273,73 X6;
-3564,941 C1; -175,2945 C2; 29273,7 X6;
-3564,98 C1; -175,0992 C2; 29273,67 X6;
-3565,02 C1; -174,9024 C2; 29273,64 X6;
-3565,059 C1; -174,707 C2; 29273,61 X6;
-3565,098 C1; -174,5117 C2; 29273,58 X6;
-3565,137 C1; -174,3164 C2; 29273,55 X6;
-3565,176 C1; -174,1196 C2; 29273,52 X6;
-3565,215 C1; -173,9243 C2; 29273,49 X6;
-3565,254 C1; -173,7289 C2; 29273,46 X6;
-3565,293 C1; -173,5336 C2; 29273,43 X6;
-3565,332 C1; -173,3383 C2; 29273,4 X6;
-3565,372 C1; -173,1415 C2; 29273,36 X6;
-3565,411 C1; -172,9462 C2; 29273,34 X6;
-3565,45 C1; -172,7509 C2; 29273,31 X6;
-3565,489 C1; -172,5555 C2; 29273,27 X6;
-3565,528 C1; -172,3602 C2; 29273,25 X6;
-3565,568 C1; -172,1634 C2; 29273,22 X6;
-3565,607 C1; -171,9681 C2; 29273,18 X6;
-3565,646 C1; -171,7728 C2; 29273,16 X6;
-3565,685 C1; -171,5775 C2; 29273,13 X6;
-3565,724 C1; -171,3806 C2; 29273,1 X6;
-3565,763 C1; -171,1853 C2; 29273,07 X6;
-3565,802 C1; -170,99 C2; 29273,04 X6;
-3565,841 C1; -170,7947 C2; 29273,01 X6;
-3565,88 C1; -170,5994 C2; 29272,98 X6;
-3565,92 C1; -170,4025 C2; 29272,95 X6;
-3565,959 C1; -170,2072 C2; 29272,92 X6;
-3565,998 C1; -170,0119 C2; 29272,89 X6;
-3566,037 C1; -169,8166 C2; 29272,86 X6;
-3566,076 C1; -169,6213 C2; 29272,83 X6;
-3566,115 C1; -169,4244 C2; 29272,8 X6;
-3566,154 C1; -169,2291 C2; 29272,77 X6;
-3566,193 C1; -169,0338 C2; 29272,74 X6;
-3566,233 C1; -168,8385 C2; 29272,71 X6;
-3566,272 C1; -168,6417 C2; 29272,68 X6;
-3566,311 C1; -168,4464 C2; 29272,65 X6;
-3566,35 C1; -168,251 C2; 29272,62 X6;
-3566,389 C1; -168,0557 C2; 29272,59 X6;
-3566,428 C1; -167,8589 C2; 29272,56 X6;
-3566,467 C1; -167,6636 C2; 29272,53 X6;
-3566,506 C1; -167,4683 C2; 29272,5 X6;
-3566,546 C1; -167,273 C2; 29272,47 X6;
-3566,585 C1; -167,0776 C2; 29272,44 X6;
-3566,624 C1; -166,8808 C2; 29272,42 X6;
-3566,663 C1; -166,6855 C2; 29272,39 X6;
-3566,702 C1; -166,4902 C2; 29272,36 X6;
-3566,741 C1; -166,2949 C2; 29272,33 X6;
-3566,78 C1; -166,098 C2; 29272,3 X6;
-3566,819 C1; -165,9027 C2; 29272,27 X6;
-3566,859 C1; -165,7074 C2; 29272,24 X6;
-3566,898 C1; -165,5121 C2; 29272,21 X6;
-3566,937 C1; -165,3168 C2; 29272,18 X6;
-3566,976 C1; -165,1199 C2; 29272,16 X6;
-3567,015 C1; -164,9246 C2; 29272,13 X6;
-3567,054 C1; -164,7293 C2; 29272,1 X6;
-3567,093 C1; -164,534 C2; 29272,07 X6;
-3567,133 C1; -164,3372 C2; 29272,04 X6;
-3567,172 C1; -164,1419 C2; 29272,01 X6;
-3567,211 C1; -163,9465 C2; 29271,98 X6;
-3567,25 C1; -163,7512 C2; 29271,95 X6;
-3567,289 C1; -163,5544 C2; 29271,93 X6;
-3567,328 C1; -163,3591 C2; 29271,9 X6;
-3567,367 C1; -163,1638 C2; 29271,87 X6;
-3567,406 C1; -162,9685 C2; 29271,84 X6;
-3567,445 C1; -162,7731 C2; 29271,81 X6;
-3567,485 C1; -162,5763 C2; 29271,78 X6;
-3567,524 C1; -162,381 C2; 29271,76 X6;
-3567,563 C1; -162,1857 C2; 29271,73 X6;
-3567,602 C1; -161,9904 C2; 29271,7 X6;
-3567,641 C1; -161,7935 C2; 29271,67 X6;
-3567,681 C1; -161,5982 C2; 29271,64 X6;
-3567,72 C1; -161,4029 C2; 29271,61 X6;
-3567,759 C1; -161,2076 C2; 29271,59 X6;
-3567,798 C1; -161,0107 C2; 29271,56 X6;
-3567,837 C1; -160,8154 C2; 29271,53 X6;
-3567,876 C1; -160,6201 C2; 29271,5 X6;
-3567,915 C1; -160,4248 C2; 29271,47 X6;
-3567,954 C1; -160,2295 C2; 29271,45 X6;
-3567,994 C1; -160,0327 C2; 29271,42 X6;
-3568,033 C1; -159,8373 C2; 29271,39 X6;
-3568,072 C1; -159,642 C2; 29271,36 X6;
-3568,111 C1; -159,4467 C2; 29271,33 X6;
-3568,15 C1; -159,2499 C2; 29271,31 X6;
-3568,189 C1; -159,0546 C2; 29271,28 X6;
-3568,228 C1; -158,8593 C2; 29271,25 X6;
-3568,267 C1; -158,6639 C2; 29271,22 X6;
-3568,307 C1; -158,4671 C2; 29271,19 X6;
-3568,346 C1; -158,2718 C2; 29271,17 X6;
-3568,385 C1; -158,0765 C2; 29271,14 X6;
-3568,424 C1; -157,8812 C2; 29271,11 X6;
-3568,463 C1; -157,6843 C2; 29271,09 X6;
-3568,502 C1; -157,489 C2; 29271,06 X6;
-3568,541 C1; -157,2937 C2; 29271,03 X6;
-3568,58 C1; -157,0984 C2; 29271,0 X6;
-3568,62 C1; -156,9031 C2; 29270,98 X6;
-3568,659 C1; -156,7062 C2; 29270,95 X6;
-3568,698 C1; -156,5109 C2; 29270,92 X6;
-3568,737 C1; -156,3156 C2; 29270,9 X6;
-3568,776 C1; -156,1203 C2; 29270,87 X6;
-3568,816 C1; -155,9235 C2; 29270,84 X6;
-3568,855 C1; -155,7282 C2; 29270,81 X6;
-3568,894 C1; -155,5328 C2; 29270,78 X6;
-3568,933 C1; -155,3375 C2; 29270,76 X6;
-3568,972 C1; -155,1407 C2; 29270,73 X6;
-3569,011 C1; -154,9454 C2; 29270,7 X6;
-3569,05 C1; -154,7501 C2; 29270,68 X6;
-3569,089 C1; -154,5548 C2; 29270,65 X6;
-3569,129 C1; -154,3579 C2; 29270,62 X6;
-3569,168 C1; -154,1626 C2; 29270,6 X6;
-3569,207 C1; -153,9673 C2; 29270,57 X6;
-3569,246 C1; -153,772 C2; 29270,54 X6;
-3569,285 C1; -153,5751 C2; 29270,52 X6;
-3569,324 C1; -153,3798 C2; 29270,49 X6;
-3569,363 C1; -153,1845 C2; 29270,46 X6;
-3569,402 C1; -152,9892 C2; 29270,43 X6;
-3569,442 C1; -152,7924 C2; 29270,41 X6;
-3569,481 C1; -152,5971 C2; 29270,38 X6;
-3569,52 C1; -152,4017 C2; 29270,35 X6;
-3569,559 C1; -152,2064 C2; 29270,33 X6;
-3569,598 C1; -152,0111 C2; 29270,3 X6;
-3569,637 C1; -151,8143 C2; 29270,27 X6;
-3569,676 C1; -151,619 C2; 29270,25 X6;
-3569,715 C1; -151,4237 C2; 29270,22 X6;
-3569,755 C1; -151,2283 C2; 29270,2 X6;
-3569,794 C1; -151,0315 C2; 29270,17 X6;
-3569,833 C1; -150,8362 C2; 29270,14 X6;
-3569,872 C1; -150,6409 C2; 29270,12 X6;
-3569,911 C1; -150,4456 C2; 29270,09 X6;
-3569,95 C1; -150,2487 C2; 29270,06 X6;
-3569,989 C1; -150,0534 C2; 29270,04 X6;
-3570,028 C1; -149,8581 C2; 29270,01 X6;
-3570,068 C1; -149,6628 C2; 29269,99 X6;
-3570,107 C1; -149,4659 C2; 29269,96 X6;
-3570,146 C1; -149,2706 C2; 29269,93 X6;
-3570,185 C1; -149,0753 C2; 29269,91 X6;
-3570,224 C1; -148,88 C2; 29269,88 X6;
-3570,264 C1; -148,6832 C2; 29269,86 X6;
-3570,303 C1; -148,4879 C2; 29269,83 X6;
-3570,342 C1; -148,2925 C2; 29269,8 X6;
-3570,381 C1; -148,0972 C2; 29269,78 X6;
-3570,42 C1; -147,9004 C2; 29269,75 X6;
-3570,459 C1; -147,7051 C2; 29269,73 X6;
-3570,498 C1; -147,5098 C2; 29269,7 X6;
-3570,537 C1; -147,3145 C2; 29269,67 X6;
-3570,577 C1; -147,1176 C2; 29269,65 X6;
-3570,616 C1; -146,9223 C2; 29269,62 X6;
-3570,655 C1; -146,727 C2; 29269,6 X6;
-3570,694 C1; -146,5317 C2; 29269,57 X6;
-3570,733 C1; -146,3348 C2; 29269,55 X6;
-3570,772 C1; -146,1395 C2; 29269,52 X6;
-3570,811 C1; -145,9442 C2; 29269,5 X6;
-3570,85 C1; -145,7489 C2; 29269,47 X6;
-3570,89 C1; -145,5521 C2; 29269,44 X6;
-3570,929 C1; -145,3568 C2; 29269,42 X6;
-3570,968 C1; -145,1614 C2; 29269,4 X6;
-3571,007 C1; -144,9661 C2; 29269,37 X6;
-3571,046 C1; -144,7693 C2; 29269,35 X6;
-3571,085 C1; -144,574 C2; 29269,32 X6;
-3571,124 C1; -144,3787 C2; 29269,29 X6;
-3571,163 C1; -144,1834 C2; 29269,27 X6;
-3571,203 C1; -143,9865 C2; 29269,24 X6;
-3571,242 C1; -143,7912 C2; 29269,22 X6;
-3571,281 C1; -143,5959 C2; 29269,19 X6;
-3571,32 C1; -143,4006 C2; 29269,17 X6;
-3571,36 C1; -143,2037 C2; 29269,14 X6;
-3571,399 C1; -143,0084 C2; 29269,12 X6;
-3571,438 C1; -142,8131 C2; 29269,09 X6;
-3571,477 C1; -142,6178 C2; 29269,07 X6;
-3571,516 C1; -142,4225 C2; 29269,04 X6;
-3571,555 C1; -142,2257 C2; 29269,02 X6;
-3571,594 C1; -142,0303 C2; 29268,99 X6;
-3571,633 C1; -141,835 C2; 29268,97 X6;
-3571,672 C1; -141,6397 C2; 29268,94 X6;
-3571,711 C1; -141,4444 C2; 29268,92 X6;
-3571,751 C1; -141,2476 C2; 29268,9 X6;
-3571,79 C1; -141,0523 C2; 29268,87 X6;
-3571,829 C1; -140,8569 C2; 29268,85 X6;
-3571,868 C1; -140,6616 C2; 29268,82 X6;
-3571,907 C1; -140,4663 C2; 29268,8 X6;
-3571,946 C1; -140,2695 C2; 29268,77 X6;
-3571,985 C1; -140,0742 C2; 29268,75 X6;
-3572,024 C1; -139,8789 C2; 29268,72 X6;
-3572,063 C1; -139,6835 C2; 29268,7 X6;
-3572,103 C1; -139,4867 C2; 29268,67 X6;
-3572,142 C1; -139,2914 C2; 29268,65 X6;
-3572,181 C1; -139,0961 C2; 29268,63 X6;
-3572,22 C1; -138,9008 C2; 29268,6 X6;
-3572,259 C1; -138,7039 C2; 29268,58 X6;
-3572,298 C1; -138,5086 C2; 29268,55 X6;
-3572,338 C1; -138,3133 C2; 29268,53 X6;
-3572,377 C1; -138,1165 C2; 29268,51 X6;
-3572,416 C1; -137,9211 C2; 29268,48 X6;
-3572,455 C1; -137,7258 C2; 29268,46 X6;
-3572,494 C1; -137,5305 C2; 29268,43 X6;
-3572,533 C1; -137,3337 C2; 29268,41 X6;
-3572,572 C1; -137,1384 C2; 29268,38 X6;
-3572,611 C1; -136,9431 C2; 29268,36 X6;
-3572,651 C1; -136,7477 C2; 29268,34 X6;
-3572,69 C1; -136,5509 C2; 29268,31 X6;
-3572,729 C1; -136,3556 C2; 29268,29 X6;
-3572,768 C1; -136,1603 C2; 29268,26 X6;
-3572,807 C1; -135,965 C2; 29268,24 X6;
-3572,847 C1; -135,7681 C2; 29268,22 X6;
-3572,886 C1; -135,5728 C2; 29268,19 X6;
-3572,925 C1; -135,3775 C2; 29268,17 X6;
-3572,964 C1; -135,1807 C2; 29268,15 X6;
-3573,003 C1; -134,9854 C2; 29268,12 X6;
-3573,042 C1; -134,79 C2; 29268,1 X6;
-3573,081 C1; -134,5947 C2; 29268,08 X6;
-3573,12 C1; -134,3979 C2; 29268,05 X6;
-3573,16 C1; -134,2026 C2; 29268,03 X6;
-3573,199 C1; -134,0073 C2; 29268,01 X6;
-3573,238 C1; -133,812 C2; 29267,98 X6;
-3573,277 C1; -133,6151 C2; 29267,96 X6;
-3573,316 C1; -133,4198 C2; 29267,93 X6;
-3573,355 C1; -133,2245 C2; 29267,91 X6;
-3573,394 C1; -133,0292 C2; 29267,89 X6;
-3573,434 C1; -132,8323 C2; 29267,87 X6;
-3573,473 C1; -132,637 C2; 29267,84 X6;
-3573,512 C1; -132,4417 C2; 29267,82 X6;
-3573,551 C1; -132,2449 C2; 29267,8 X6;
-3573,59 C1; -132,0496 C2; 29267,77 X6;
-3573,629 C1; -131,8543 C2; 29267,75 X6;
-3573,668 C1; -131,6589 C2; 29267,73 X6;
-3573,708 C1; -131,4621 C2; 29267,7 X6;
-3573,747 C1; -131,2668 C2; 29267,68 X6;
-3573,786 C1; -131,0715 C2; 29267,66 X6;
-3573,825 C1; -130,8762 C2; 29267,64 X6;
-3573,864 C1; -130,6793 C2; 29267,61 X6;
-3573,903 C1; -130,484 C2; 29267,59 X6;
-3573,943 C1; -130,2887 C2; 29267,57 X6;
-3573,982 C1; -130,0934 C2; 29267,54 X6;
-3574,021 C1; -129,8966 C2; 29267,52 X6;
-3574,06 C1; -129,7012 C2; 29267,5 X6;
-3574,099 C1; -129,5059 C2; 29267,48 X6;
-3574,138 C1; -129,3091 C2; 29267,45 X6;
-3574,177 C1; -129,1138 C2; 29267,43 X6;
-3574,216 C1; -128,9185 C2; 29267,41 X6;
-3574,255 C1; -128,7232 C2; 29267,39 X6;
-3574,295 C1; -128,5263 C2; 29267,36 X6;
-3574,334 C1; -128,331 C2; 29267,34 X6;
-3574,373 C1; -128,1357 C2; 29267,32 X6;
-3574,412 C1; -127,93884 C2; 29267,3 X6;
-3574,451 C1; -127,74353 C2; 29267,27 X6;
-3574,49 C1; -127,54822 C2; 29267,25 X6;
-3574,529 C1; -127,35291 C2; 29267,23 X6;
-3574,569 C1; -127,15607 C2; 29267,21 X6;
-3574,608 C1; -126,96075 C2; 29267,19 X6;
-3574,647 C1; -126,76544 C2; 29267,17 X6;
-3574,686 C1; -126,57013 C2; 29267,14 X6;
-3574,725 C1; -126,37329 C2; 29267,12 X6;
-3574,765 C1; -126,17798 C2; 29267,1 X6;
-3574,804 C1; -125,98267 C2; 29267,08 X6;
-3574,843 C1; -125,78583 C2; 29267,05 X6;
-3574,882 C1; -125,59052 C2; 29267,03 X6;
-3574,921 C1; -125,3952 C2; 29267,01 X6;
-3574,96 C1; -125,19989 C2; 29266,99 X6;
-3575,0 C1; -125,00305 C2; 29266,97 X6;
-3575,039 C1; -124,80774 C2; 29266,94 X6;
-3575,078 C1; -124,61243 C2; 29266,92 X6;
-3575,117 C1; -124,41711 C2; 29266,9 X6;
-3575,156 C1; -124,22028 C2; 29266,88 X6;
-3575,195 C1; -124,02496 C2; 29266,86 X6;
-3575,234 C1; -123,82965 C2; 29266,84 X6;
-3575,274 C1; -123,63281 C2; 29266,82 X6;
-3575,313 C1; -123,4375 C2; 29266,79 X6;
-3575,352 C1; -123,24219 C2; 29266,77 X6;
-3575,391 C1; -123,04688 C2; 29266,75 X6;
-3575,43 C1; -122,85004 C2; 29266,73 X6;
-3575,469 C1; -122,65472 C2; 29266,71 X6;
-3575,508 C1; -122,45941 C2; 29266,68 X6;
-3575,547 C1; -122,26257 C2; 29266,66 X6;
-3575,587 C1; -122,06726 C2; 29266,64 X6;
-3575,626 C1; -121,87195 C2; 29266,62 X6;
-3575,665 C1; -121,67664 C2; 29266,6 X6;
-3575,704 C1; -121,4798 C2; 29266,58 X6;
-3575,743 C1; -121,28448 C2; 29266,56 X6;
-3575,782 C1; -121,08917 C2; 29266,54 X6;
-3575,822 C1; -120,89233 C2; 29266,51 X6;
-3575,861 C1; -120,69702 C2; 29266,5 X6;
-3575,9 C1; -120,50171 C2; 29266,47 X6;
